ISIC4_국제표준산업분류,ISIC4_분류명,KSIC10_한국표준산업분류,KSIC10_분류명,HS2017_관세통계통합품목분류,HS2017_분류명
4330,완공 및 마무리 공사업,42411,도장 공사업,,
4330,완공 및 마무리 공사업,42412,"도배, 실내 장식 및 내장 목공사업",,
4330,완공 및 마무리 공사업,42209,기타 건물 관련설비 설치 공사업,,
4330,완공 및 마무리 공사업,42499,그 외 기타 건축 마무리 공사업,,
,,42500,시설물 유지관리 공사업,,
5510,단기 숙박업,55101,호텔업,,
5510,단기 숙박업,55102,여관업,,
5510,단기 숙박업,55103,휴양 콘도 운영업,,
5510,단기 숙박업,85614,청소년 수련시설 운영업,,
5520,"야영지, 레져 차량 및 트레일러 주차구역",55109,기타 일반 및 생활 숙박시설 운영업,,
5520,"야영지, 레져 차량 및 트레일러 주차구역",55104,민박업,,
,,55109,기타 일반 및 생활 숙박시설 운영업,,
5590,기타 숙박업,55901,기숙사 및 고시원 운영업,,
,,55909,그 외 기타 숙박업,,
5610,식당 및 이동 음식업,56111,한식 일반 음식점업,,
5610,식당 및 이동 음식업,56112,한식 면요리 전문점,,
5610,식당 및 이동 음식업,56113,한식 육류요리 전문점,,
5610,식당 및 이동 음식업,56114,한식 해산물요리 전문점,,
5610,식당 및 이동 음식업,56121,중식 음식점업,,
5610,식당 및 이동 음식업,56122,일식 음식점업,,
5610,식당 및 이동 음식업,56123,서양식 음식점업,,
5610,식당 및 이동 음식업,56129,기타 외국식 음식점업,,
5629,기타 음식업,56130,기관 구내식당업,,
5621,출장 음식,56141,출장 음식 서비스업,,
5610,식당 및 이동 음식업,56142,이동 음식점업,,
5610,식당 및 이동 음식업,56191,제과점업,,
5610,식당 및 이동 음식업,56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",,
5610,식당 및 이동 음식업,56193,치킨 전문점,,
5610,식당 및 이동 음식업,56194,김밥 및 기타 간이 음식점업,,
5610,식당 및 이동 음식업,56199,간이음식 포장 판매 전문점,,
5630,음료 서비스업,56211,일반 유흥주점업,,
5630,음료 서비스업,56212,무도 유흥주점업,,
5630,음료 서비스업,56213,생맥주 전문점,,
5630,음료 서비스업,56219,기타 주점업,,
5630,음료 서비스업,56221,커피 전문점,,
5630,음료 서비스업,56229,기타 비알코올 음료점업,,
4921,도시 및 교외 여객 육상운송업,49211,도시철도 운송업,,
4921,도시 및 교외 여객 육상운송업,49212,시내버스 운송업,,
4921,도시 및 교외 여객 육상운송업,49219,기타 도시 정기 육상 여객 운송업,,
4922,기타 여객 육상운송업,49219,기타 도시 정기 육상 여객 운송업,,
4922,기타 여객 육상운송업,49231,택시 운송업,,
4922,기타 여객 육상운송업,49232,전세버스 운송업,,
4922,기타 여객 육상운송업,49233,특수여객자동차 운송업,,
4922,기타 여객 육상운송업,49239,기타 부정기 여객 육상 운송업,,
5021,내륙 수상 여객 운송업,50201,내륙 수상 여객 및 화물 운송업,,
4911,도시간 철도 여객운송업,49101,철도 여객운송업,,
5011,해상 수상 여객 운송업,50111,외항 여객 운송업,,
5021,내륙 수상 여객 운송업,50121,내항 여객 운송업,,
5011,해상 수상 여객 운송업,50201,내륙 수상 여객 및 화물 운송업,,
5011,해상 수상 여객 운송업,50202,항만 내 여객 운송업,,
5110,,51100,항공 여객운송업,,
4922,기타 여객 육상운송업,49220,시외버스 운송업,,
5011,해상 수상 여객 운송업,50121,내항 여객 운송업,,
4923,도로 화물운송업,49301,일반 화물자동차 운송업,,
4923,도로 화물운송업,49309,기타 도로화물 운송업,,
4923,도로 화물운송업,49302,용달 화물자동차 운송업,,
4923,도로 화물운송업,49303,개별 화물자동차 운송업,,
,,49303,개별 화물자동차 운송업,,
,,49309,기타 도로화물 운송업,,
4912,화물 철도운송업,49102,철도 화물운송업,,
4930,파이프라인 운송업,49500,파이프라인 운송업,,
5012,해상 수상 화물 운송업,50112,외항 화물 운송업,,
,,50122,내항 화물 운송업,,
5012,해상 수상 화물 운송업,50130,기타 해상 운송업,,
5022,내륙 수상 화물 운송업,50201,내륙 수상 여객 및 화물 운송업,,
5022,내륙 수상 화물 운송업,50209,기타 내륙 수상 운송업,,
5120,화물 항공 운송업,51200,항공 화물운송업,,
5120,화물 항공 운송업,51100,항공 여객운송업,,
5224,화물 취급업,52941,항공 및 육상 화물 취급업,,
,,52942,수상 화물 취급업,,
5224,화물 취급업,52913,물류 터미널 운영업,,
,,52941,항공 및 육상 화물 취급업,,
5210,보관 및 창고업,52102,냉장 및 냉동 창고업,,
5210,보관 및 창고업,52104,위험물품 보관업,,
5210,보관 및 창고업,52101,일반 창고업,,
5210,보관 및 창고업,52103,농산물 창고업,,
5210,보관 및 창고업,52109,기타 보관 및 창고업,,
5221,육상운송관련 서비스업,52911,철도 운송지원 서비스업,,
5221,육상운송관련 서비스업,52912,여객 자동차 터미널 운영업,,
5221,육상운송관련 서비스업,52914,도로 및 관련 시설 운영업,,
5221,육상운송관련 서비스업,52915,주차장 운영업,,
5221,육상운송관련 서비스업,49301,일반 화물자동차 운송업,,
5221,육상운송관련 서비스업,52913,물류 터미널 운영업,,
,,52919,기타 육상 운송 지원 서비스업,,
5222,수상운송관련 서비스업,52921,항구 및 기타 해상 터미널 운영업,,
5222,수상운송관련 서비스업,52929,기타 수상 운송 지원 서비스업,,
5223,항공 운송관련 서비스업,52931,공항 운영업,,
5223,항공 운송관련 서비스업,52939,기타 항공 운송 지원 서비스업,,
5229,기타 수송 지원 서비스업,52991,통관 대리 및 관련 서비스업,,
,,52992,"화물 운송 중개, 대리 및 관련 서비스업",,
5229,기타 수송 지원 서비스업,52993,"화물 포장, 검수 및 계량 서비스업",,
,,52993,"화물 포장, 검수 및 계량 서비스업",,
5221,육상운송관련 서비스업,52919,기타 육상 운송 지원 서비스업,,
5229,기타 수송 지원 서비스업,52999,그 외 기타 분류 안된 운송 관련 서비스업,,
8522,기술 및 직업 중등 교육,,,,
5310,우편 서비스업,61100,공영 우편업,,
5320,택배업,49401,택배업,,
5320,택배업,49402,늘찬 배달업,,
3510,"발전, 송전, 배전업",35120,송전 및 배전업,,
3520,가스 제조 및 배관공급업,35200,연료용 가스 제조 및 배관 공급업,,
3510,"발전, 송전, 배전업",35130,전기 판매업,,
3600,용수 공급업,36010,생활용수 공급업,,
,,36020,산업용수 공급업,,
3530,"증기, 공기조절 공급업",35300,"증기, 냉·온수 및 공기 조절 공급업",,
6411,중앙은행,64110,중앙은행,,
6419,기타 일반금융업,64121,국내은행,,
,,64122,외국은행,,
,,64131,신용조합,,
,,64132,상호저축은행 및 기타 저축기관,,
6492,기타 여신금융업,64122,외국은행,,
,,64919,그 외 기타 여신금융업,,
,,64913,신용카드 및 할부금융업,,
,,64912,개발금융기관,,
6492,기타 여신금융업,64121,국내은행,,
6491,금융리스업,64911,금융리스업,,
6499,"그외 기타분류안된 금융 서비스업, 보험업 및 연금업 제외 활동",64991,기금 운영업,,
6499,"그외 기타분류안된 금융 서비스업, 보험업 및 연금업 제외 활동",64201,신탁업 및 집합투자업,,
6511,생명 보험업,65110,생명 보험업,,
6530,연금업,65301,개인 공제업,,
6530,연금업,65302,사업 공제업,,
6512,손해 보험업,65110,생명 보험업,,
,,65131,건강 보험업,,
6511,생명 보험업,,,,
6512,손해 보험업,,,,
6512,손해 보험업,65121,손해 보험업,,
6512,손해 보험업,65122,보증 보험업,,
,,65139,산업재해 및 기타 사회보장 보험업,,
6520,재보험업,65200,재보험업,,
6619,기타 금융 서비스 관련 활동,64999,그 외 기타 분류 안된 금융업,,
6612,증권 및 선물 계약 중개업,66121,증권 중개업,,
,,66122,선물 중개업,,
6619,기타 금융 서비스 관련 활동,66199,그 외 기타 금융 지원 서비스업,,
6630,기금 운영업,64209,기타 금융 투자업,,
6619,기타 금융 서비스 관련 활동,66191,"증권 발행, 관리, 보관 및 거래 지원 서비스업",,
6611,금융시장 관리업,66110,금융시장 관리업,,
6619,기타 금융 서비스 관련 활동,66192,투자 자문업 및 투자 일임업,,
6612,증권 및 선물 계약 중개업,66199,그 외 기타 금융 지원 서비스업,,
6622,보험 대리 및 중개 활동,66202,보험대리 및 중개업,,
6621,손해사정업,66201,손해사정업,,
6629,기타 보험 및 연금관련 서비스업,66209,기타 보험 및 연금 관련 서비스업,,
6630,기금 운영업,66209,기타 보험 및 연금 관련 서비스업,,
6629,기타 보험 및 연금관련 서비스업,66201,손해사정업,,
,,66209,기타 보험 및 연금 관련 서비스업,,
6420,지주회사 활동,64992,지주회사,,
6430,"신탁, 기금 및 유사 금융업",64201,신탁업 및 집합투자업,,
6810,부동산 임대 및 공급업,68111,주거용 건물 임대업,,
6810,부동산 임대 및 공급업,68112,비주거용 건물 임대업,,
,,68119,기타 부동산 임대업,,
6810,부동산 임대 및 공급업,68121,주거용 건물 개발 및 공급업,,
6810,부동산 임대 및 공급업,68122,비주거용 건물 개발 및 공급업,,
,,68122,비주거용 건물 개발 및 공급업,,
6810,부동산 임대 및 공급업,68129,기타 부동산 개발 및 공급업,,
6820,부동산중개업,68211,주거용 부동산 관리업,,
6820,부동산중개업,68212,비주거용 부동산 관리업,,
,,68212,비주거용 부동산 관리업,,
6820,부동산중개업,68221,부동산 중개 및 대리업,,
,,68222,부동산 투자자문업,,
6820,부동산중개업,68223,부동산 감정평가업,,
6820,부동산중개업,68222,부동산 투자자문업,,
7710,자동차 임대업,76110,자동차 임대업,,
7730,"기타 기계, 장비, 유형물품 임대업",76190,기타 운송장비 임대업,,
7730,기타 기계장비 및 물품 임대업,76190,기타 운송장비 임대업,,
7710,자동차 임대업,76190,기타 운송장비 임대업,,
7730,"기타 기계, 장비, 유형물품 임대업",,,,
7730,기타 기계장비 및 물품 임대업,76390,기타 산업용 기계 및 장비 임대업,,
7730,기타 기계장비 및 물품 임대업,76310,건설 및 토목공사용 기계·장비 임대업,,
7730,기타 기계장비 및 물품 임대업,76320,컴퓨터 및 사무용 기계·장비 임대업,,
7729,기타 개인 및 가정용품 대여 및 임대업,76299,그 외 기타 개인 및 가정용품 임대업,,
7722,비디오 테이프와 디스크 대여업,76220,음반 및 비디오물 임대업,,
7721,레크리에이션 및 스포츠용품 임대업,76210,스포츠 및 레크리에이션 용품 임대업,,
7729,기타 개인 및 가정용품 대여 및 임대업,76292,의류 임대업,,
7729,기타 개인 및 가정용품 대여 및 임대업,76291,서적 임대업,,
,,76299,그 외 기타 개인 및 가정용품 임대업,,
5820,소프트웨어 발행,58222,응용 소프트웨어 개발 및 공급업,,
5812,전화번호부 및 우편명부 출판업,58113,일반 서적 출판업,,
5811,서적 출판업,58111,교과서 및 학습서적 출판업,,
5813,"신문, 잡지, 정기간행물 출판업",58112,만화 출판업,,
5911,"영화, 비디오물 및 방송프로그램 제작업",58113,일반 서적 출판업,,
5912,"동영상, 비디오, 텔레비전 프로그램 포스트 프로덕션 서비스업",58121,신문 발행업,,
5913,"영화, 비디오물 및 방송프로그램 배급업",58122,잡지 및 정기간행물 발행업,,
5920,오디오물 출판 및 원판 녹음업,58123,정기 광고간행물 발행업,,
9000,"창작, 예술 및 여가관련 서비스업",59111,일반 영화 및 비디오물 제작업,,
,,59112,애니메이션 영화 및 비디오물 제작업,,
,,59114,방송 프로그램 제작업,,
,,59120,"영화, 비디오물 및 방송 프로그램 제작 관련 서비스업",,
,,59130,"영화, 비디오물 및 방송 프로그램 배급업",,
,,59201,음악 및 기타 오디오물 출판업,,
,,90199,그 외 기타 창작 및 예술관련 서비스업,,
7740,지적재산과 유사 생산물 임대업. 저작권 보호 작품 제외,76400,무형재산권 임대업,,
7210,"자연과학, 공학 연구 및 실험 개발업",70111,"물리, 화학 및 생물학 연구개발업",,
7210,"자연과학, 공학 연구 및 실험 개발업",70129,기타 공학 연구개발업,,
7210,"자연과학, 공학 연구 및 실험 개발업",70121,전기ㆍ전자공학 연구 개발업,,
,,70129,기타 공학 연구개발업,,
7210,"자연과학, 공학 연구 및 실험 개발업",70113,의학 및 약학 연구개발업,,
7210,"자연과학, 공학 연구 및 실험 개발업",70112,농림수산학 및 수의학 연구개발업,,
7210,"자연과학, 공학 연구 및 실험 개발업",70119,기타 자연과학 연구개발업,,
,,70130,자연과학 및 공학 융합 연구개발업,,
7220,인문 및 사회과학 연구개발업,70209,기타 인문 및 사회 과학 연구개발업,,
7220,인문 및 사회과학 연구개발업,70201,경제 및 경영학 연구 개발업,,
7210,"자연과학, 공학 연구 및 실험 개발업",70130,자연과학 및 공학 융합 연구개발업,,
6910,법무 관련 서비스업,71101,변호사업,,
6910,법무 관련 서비스업,71102,변리사업,,
6910,법무 관련 서비스업,71103,법무사업,,
6910,법무 관련 서비스업,71109,기타 법무관련 서비스업,,
6920,회계 및 세무관련 서비스업,71201,공인회계사업,,
6920,회계 및 세무관련 서비스업,71202,세무사업,,
6920,회계 및 세무관련 서비스업,71209,기타 회계 관련 서비스업,,
7020,경영 컨설팅 서비스업,71101,변호사업,,
7020,경영 컨설팅 서비스업,71531,경영컨설팅업,,
7010,회사본부,71511,제조업 회사본부,,
7020,경영 컨설팅 서비스업,71519,기타 산업 회사본부,,
,,71531,경영컨설팅업,,
7020,경영 컨설팅 서비스업,71532,공공관계 서비스업,,
6202,"컴퓨터시스템 통합 자문, 구축 및 관리업",62021,컴퓨터시스템 통합 자문 및 구축 서비스업,,
6202,"컴퓨터시스템 통합 자문, 구축 및 관리업",62022,컴퓨터 시설 관리업,,
6201,컴퓨터 프로그래밍 서비스업,62010,컴퓨터 프로그래밍 서비스업,,
